mse,ci,rm2
0.08710376782408752,0.9414002728423599,0.8880858743837917
0.08370323793349148,0.945005751177229,0.892700850073428
0.08861945678093393,0.9438638974473168,0.8850479859621474
0.07603979782472114,0.946270644461842,0.8988240967718656
0.07532941978870843,0.9487398454149044,0.9033458817259612
0.07553522374126376,0.9479239796639383,0.9016093962867362
0.07592590710208659,0.9497263323705413,0.9017383096435213
0.07473349706902815,0.9501880203201573,0.9046732963157869
0.0755514562686232,0.9496661788470128,0.9020128133954467
0.07354076530321652,0.9521731029007396,0.9038714827337714
0.07277226555000509,0.950781208442603,0.9068771493887814
0.07156563127053577,0.951814881780373,0.9068685425999843
0.0696857428671992,0.9524835434513735,0.9095676047849466
0.07215242721034736,0.9516897486471596,0.9034184066085222
0.07063267957310715,0.9529401993072109,0.911082096107877
0.06576483016488119,0.9545647802945388,0.9141908786446497
0.06464351719189414,0.9560132660316307,0.9167124065137096
0.06452691661082426,0.9549269479633529,0.9153713319140497
0.0656899937293608,0.9555074280205378,0.9157678356241853
0.0652768703518007,0.9568270255632078,0.9146747353969661
0.06233368913304135,0.9560678864137603,0.9185097914296898
0.06487678114269323,0.9581094762714982,0.9163390646747901
0.061280432612726386,0.9584481434783676,0.918991491215342
0.0571587237929669,0.958778515901258,0.9250564013801289
0.05561243297541025,0.9603354046305983,0.9291350192020514
0.05333905920251125,0.9617649460688114,0.9291599055194202
0.05650904562043789,0.9618200767815679,0.9271640239062326
0.05520180557952839,0.9624658036585447,0.9283611465352908
0.0540901747665332,0.9616910255149285,0.9294991623502891
0.05377395939992465,0.9631619819105877,0.931257010014233
0.05607199441510203,0.9619958462151456,0.926396504961754
0.06280885682032378,0.9578938909772333,0.9185023701434257
0.053345223437919295,0.9618019829694361,0.9293704974546454
0.04935379223507918,0.9649383693289655,0.9370057965935122
0.0503353727248644,0.9648422098988663,0.9342202391056542
