mse,ci,rm2
0.23061397459269106,0.8783771406759918,0.7102016269563096
0.22314906903952827,0.8807264213896112,0.718858514065699
0.2243369950122962,0.8770450080637,0.7179572906151944
0.2209116764920277,0.882119847351843,0.7222669407143513
0.220415456740459,0.8844603595458458,0.7205417185833922
0.21405534471296636,0.8801639671826862,0.7294617893108495
0.2131359053235603,0.8848546252967597,0.7317507058009761
0.20669190031956808,0.8835579126934622,0.7396562803815012
0.2013109556102675,0.8885043850128478,0.7466389276586756
0.1971665937184406,0.8923745478587932,0.7522832307034779
0.19442007361352118,0.891955797231791,0.7545703080927618
0.19574961656180773,0.8911991545103789,0.753205029724957
0.18681606109020785,0.8924581596801318,0.7642087682633973
0.18298497624241844,0.8996839759612056,0.7687018801700848
0.17810537142864605,0.8986077327390607,0.7756522322855725
0.18151970112418636,0.8993573809226248,0.770799483995864
0.17099084525046032,0.9000268593111672,0.7833560723044141
0.1743635502961556,0.8987559648286861,0.7795736456659965
0.17103211440246588,0.901322667467384,0.7840451249060953
0.1722080006229664,0.900003929514654,0.7826514731789584
0.17250216689237627,0.899826301404069,0.7818891778757272
0.16792317721201494,0.9018836260775813,0.7889847173081274
0.1644948775667514,0.9043913044662829,0.7921805732531083
0.16106341100403582,0.9062325101140274,0.797386558620241
0.1532313952133416,0.9073601029798267,0.8058092784965354
0.15071275212470867,0.9091524867361815,0.8099796151270098
0.14868719212135956,0.9104539142973734,0.812367312654916
0.1459858349057524,0.9109979345774615,0.8159060289833094
0.14458039901419942,0.9110228515728157,0.8174371393715376
0.14270932539002013,0.9139636392817236,0.8206767221625109
0.13626823965135906,0.9171620431079985,0.8269133225586984
0.13333218087576001,0.916566288286671,0.8314728183821793
0.1325421388838631,0.9161280894049768,0.8323236150281783
0.13368729201149526,0.9172701323575765,0.8320036753361046
0.1296875216176861,0.9182030057137448,0.8365898133207003
0.12499181308387057,0.9229810197908758,0.8418186778318022
0.12429046210743222,0.9224733007215244,0.8430026893026913
0.1214892109412043,0.9262121812647895,0.8446429282568166
0.11782994154786881,0.9275747296819137,0.8509771684152998
0.11686308950677575,0.9266103707745313,0.8520973608995005
0.11352986296338975,0.9258355101793978,0.8555220670624573
0.10989672896182845,0.9278865601102769,0.8607981019813609
0.1062896223203001,0.9302045976889026,0.8658851807831593
0.10999867370070919,0.9281119227523653,0.8602411494973831
0.10965899127240117,0.9314383992094367,0.8616406382030627
0.10326766149967327,0.9329966729609476,0.8682426977355844
0.10807741471242277,0.9319459056247938,0.8615149100613773
0.10735865457711678,0.9301677365540681,0.8647593781663987
0.10235279262949912,0.9351927212278466,0.8693641497649933
0.10099748535029549,0.9335800166980102,0.8711874767397491
0.09940545060857839,0.9367925484673745,0.870987135169611
0.09473216837395028,0.936916107004777,0.8807246456371788
0.09481758003843689,0.9371845275878415,0.8781494400577131
0.09059728549697425,0.9373613942935586,0.8854693358746
0.08759630893993624,0.9412918685080013,0.8890961810047704
0.08916909588998155,0.9398954462022625,0.8856990483680482
0.08586439936228359,0.9428975773758248,0.8902775273895813
0.08483638877477738,0.945987409623291,0.8907912020008009
0.08564886686864513,0.9437769815670121,0.8901747004056704
0.08034648628775234,0.946965428346792,0.8977521375714407
0.0787520577299686,0.9458122043501449,0.8983186784606849
0.07646617302063549,0.9483941892481031,0.9010141873737885
0.07655032845471219,0.9479602856057445,0.9022498234517833
0.07688634207451417,0.9489388098493791,0.9003257790098625
0.07612548627782191,0.9485032280805904,0.9039701108934061
0.07445578677676747,0.9489056327770431,0.9032946270707914
0.08444160015785247,0.9456387678848158,0.8913318474901377
0.08389202915298691,0.9438928413152868,0.8907874311367844
0.08289591425069943,0.9465784424642041,0.89429271414831
0.08032933051675399,0.9473746875839415,0.8957301512569522
0.07855320202663746,0.9482543680644291,0.8979775958767607
0.07945405448626103,0.9471520092131754,0.8972324117846638
0.0694185940513945,0.9510062289366223,0.9090719504830225
0.06942275014773033,0.9528309353091692,0.9094648703910181
0.06751656935525059,0.9536230247007053,0.9126840719306348
0.06917096096630443,0.9543076685140299,0.9094212600912178
0.06931175464634647,0.9542392041814644,0.9102745418662226
0.06677901014319357,0.9562932003027524,0.9127183164353853
0.06627821599655723,0.9561698648357702,0.9137999148914827
0.06595644821673033,0.9548248672612818,0.9136498618565629
0.06417724633635584,0.9579743973263646,0.9167866510508498
0.06342135134530788,0.9563100978994402,0.9169352623128624
0.062054915268248786,0.9579239604809783,0.917255737272052
0.06334893311637191,0.9582068527215288,0.9192918827808667
0.06253870984201858,0.9575473559315288,0.918153407534477
0.06372958396077566,0.9584559353421868,0.917020296935837
0.06450352216825479,0.9580535639134169,0.9160236745483118
0.06509181395240567,0.9584302054947516,0.916696912824112
0.06648024716949977,0.9552423555626874,0.9129036310688438
0.063353731788487,0.9582943978705261,0.9169693578330126
0.06299035444710885,0.9584385176102985,0.9179596326827015
0.07010512926771878,0.9559154430472255,0.9086278402626512
0.06810724213125152,0.9564770436761969,0.9122084965197162
0.06682877327812478,0.9577322030531558,0.9115752477454778
0.06715867164429068,0.9571213182150391,0.9119907891885288
0.06752133713387988,0.9566029838572371,0.9140640842308313
0.06285927462812316,0.9588430198994592,0.9170965855589917
0.05689273182530766,0.96182583966263,0.9234120462764607
0.05771012472089175,0.9612874657549391,0.9247535060797195
0.056812477481948856,0.9617201702055257,0.924392404042382
0.0582761121306735,0.961825981343647,0.9234247504937833
0.05790043725423168,0.9628049032277075,0.9238405261797282
0.055383741771524546,0.9634775643228951,0.9274753998847275
0.056074963258043745,0.9635204211550307,0.9258999139186496
0.055048779044235864,0.9632130937154552,0.9271634087827476
0.053875006581826444,0.9645789966177433,0.9291152303091594
0.05393390032109475,0.9639580001871957,0.9289018319526168
0.05464062251419403,0.9646634500792061,0.928014143114998
0.05457407948930083,0.9660916912354277,0.9309876691520242
0.054158865402698896,0.9641460415028911,0.9288063841699997
0.054552879866106005,0.9643835999493507,0.9282689875877738
