mse,ci,rm2
0.06588801624728081,0.9548934325292721,0.9144256493642456
0.06969075751666227,0.9554223862787922,0.9082778296726952
0.0699571895679331,0.9555643556734084,0.9098994167876434
0.06948835128878975,0.9555008228750315,0.9104742541639701
0.07003306923944837,0.9561378799672537,0.9072930291035709
0.06759825583404877,0.955995550932931,0.910433131169865
0.06633796670921721,0.955667288353178,0.9139856354722902
0.06719994177818496,0.9556319843621149,0.9115123425820123
0.06647092289727137,0.9577367775407962,0.9120869933809632
0.06622896066085732,0.957475714658962,0.9123857828743046
0.0667139722802774,0.9571979589600399,0.9129047758303471
0.06358970131504285,0.9574621512559841,0.9164221097796154
0.0649276168001256,0.9566760522927612,0.9155412339100091
0.06352775098788935,0.9569020868747034,0.9158392344969706
0.06292218246005973,0.9595730505409802,0.9170439161354949
0.0634280202080824,0.9586102846005808,0.916825050117482
0.06371930421909391,0.9584803672895819,0.9163508671598657
0.06332146976698262,0.9571757268277596,0.916808971311997
0.06049492477425131,0.9603574355532738,0.9205505084099752
0.06319766188410765,0.9597028088622765,0.9186619950218959
0.057278963853609845,0.9619044292468545,0.9227670787249129
0.057213800207147766,0.9613315481720328,0.924660002418667
0.05559673691726517,0.9615400298389922,0.926013786252017
0.055506132170401276,0.9616498401033465,0.9253819596428768
0.05653451866242937,0.9634967625538279,0.9253791187168761
0.056575711483587775,0.9635544807758853,0.9253380138051877
0.05511134721584429,0.9631785400547616,0.9269205619459345
0.05520845314250527,0.9644064245140717,0.9276619773163663
0.054155066214160746,0.9642486057532688,0.9292730204055194
0.050330898285584694,0.9657095916212355,0.9332880986473602
0.05029584611803287,0.9660428981172567,0.9327831817293476
0.0494416845258269,0.9650527651457192,0.9346502756053219
0.04846853816340393,0.966538987908547,0.9358404080716254
0.04916829414475572,0.9671351984443957,0.9352201648576712
0.050230383836958735,0.9666119097888245,0.9347224346598053
0.04867952168193563,0.9675966533381453,0.9352760471307727
0.0479203291026979,0.9677363950619372,0.9370804280885773
0.04755655859642386,0.9674239425958828,0.9376504638116451
0.05562839972241951,0.9654257432615981,0.9269572719594609
0.052990211303517415,0.9649177312389255,0.9288121099682446
0.05335994171152885,0.9641083150180018,0.929158171833462
0.053681256266327436,0.9645933925199623,0.9297613888421908
0.05430958111530358,0.964422800745304,0.9267559149244198
0.052901252408498745,0.9652549064562789,0.9296907885980652
0.05208222660832547,0.9658869306041865,0.9313769287307692
0.05251949819371966,0.9650326828090025,0.9313049842463613
0.05193828261248341,0.9656022005096265,0.9326417330542753
0.05243389806415828,0.9667290888007702,0.9295384519360026
0.0527063376213292,0.965306759218502,0.931467556913077
0.053037498984553635,0.965846122923188,0.9298502179518507
0.05342407704501547,0.9664023208514548,0.9297657350927372
0.0533761430469071,0.9665877043367427,0.929898952979013
0.051834933787681226,0.9679715576207886,0.9327338683688003
0.053137749783208184,0.967068372525492,0.9287440258467902
0.05206270712346263,0.965201774082817,0.932121177925543
0.0528460832171132,0.9665633778873963,0.9303354159433879
0.052070865846787995,0.966530127496317,0.9308591960114472
0.05311906834515795,0.9660002836230257,0.9290432744302903
0.05315520721384658,0.9659144672251074,0.9292661076668716
0.04642563207122043,0.9696980341667301,0.9391963020810865
0.04753155162658052,0.968412773840617,0.9357526996338963
0.04592404589050424,0.9689536354007258,0.9390498680982944
0.045560441615212874,0.9690551449328985,0.938772561728416
