epoch,train_mse,train_ci,train_r2m,valid_mse,valid_ci,valid_r2m
46,0.1748832811360025,0.8960973783145837,0.7801303794837937,0.2636924159553309,0.8825784526702944,0.6293426694088694
47,0.17320748883225184,0.8997478384008997,0.7818921584845322,0.254507566354828,0.8842406383756695,0.6416625614011299
48,0.16783705989906977,0.8984794055013663,0.7868708428350942,0.2630892711668191,0.879960854322156,0.619562293305486
49,0.16618844661152163,0.9022900791134033,0.7907277112180733,0.25350073699475656,0.8876028649474115,0.6368136771722475
50,0.1576160913188588,0.9061074150367282,0.8015317528213208,0.26246184011290496,0.8839653281139096,0.6199161530310221
51,0.1533271440993255,0.905512940126021,0.8067681879759404,0.25181473747343175,0.8847938399328932,0.6431251977571802
52,0.15194586807148122,0.9070776539573708,0.8075042995378853,0.2543841345738285,0.8922211945884326,0.6278104268426788
53,0.1470835522892142,0.9124815731488879,0.8140712758593434,0.25452205782332665,0.88666594971286,0.6498922012137358
54,0.14684591892646923,0.911849648040827,0.8133364850098352,0.2500817516901849,0.8754143634525627,0.6708512669681201
55,0.14109123023634998,0.9126168904620859,0.8214557587555941,0.2387049309602219,0.8829875465123782,0.6710176231471221
56,0.13828052207610733,0.9131047333871346,0.8251788014135806,0.2733809272628349,0.8869412599746198,0.60652125491864
57,0.13672844763902364,0.9150135635719534,0.8280676151069797,0.2551082628101287,0.8882150001075431,0.6111108386184739
58,0.13082279050897533,0.915840692896453,0.8352685301903731,0.24601769967367584,0.8918151119523369,0.651078214942976
59,0.12968928735700802,0.9156932659492676,0.8354104716070911,0.2538835417451522,0.8807682876992236,0.6690598425819251
60,0.12671361322960237,0.9173163445676085,0.8405606994261637,0.26098970836612095,0.8864009635859161,0.625820574461659
61,0.1229631298631121,0.9207685066886611,0.8445119535923419,0.2501683455418033,0.8873120684834276,0.6421820329865876
62,0.12092611853369592,0.9201198793749127,0.8457022302854034,0.26438276535861344,0.8821955993375347,0.6661766080699433
63,0.11854533054758573,0.9231148854395033,0.8494532815790268,0.2523764419429753,0.8887058266835868,0.6550152497421097
64,0.11454636286083796,0.9252728091097275,0.8548265870470458,0.2483614198055363,0.8897201729292582,0.6539153220135595
65,0.11129827248645129,0.9269580797535737,0.8591329675737773,0.2494858054737263,0.8830722904523262,0.6457509491160526
66,0.10921400652928459,0.9276006021599396,0.8626336779010857,0.25176641403096534,0.8890422214096746,0.6178854955762086
67,0.10431269638388488,0.9278362560222743,0.8674440860523884,0.24644044063037418,0.8889596283311466,0.643149935762266
68,0.1017777385031291,0.9341596078745761,0.8715301955865337,0.24337072171920415,0.894843524831695,0.6323065915692176
69,0.09895509226328934,0.9316849871600921,0.8743021008866343,0.24541815759478744,0.9040922289376896,0.6299170886421867
70,0.09437486796537378,0.9373151010926347,0.8811779969420283,0.2354843945000274,0.89662615877659,0.6532578652140951
71,0.0938175614566711,0.9372123150903948,0.8817438042167131,0.2494305329072175,0.8959903641408384,0.6350713561426542
72,0.09223337883870128,0.9375045843601046,0.8819745160280291,0.24814359742216285,0.8927425633966404,0.6599733078443181
73,0.09212645874413888,0.9366995577533636,0.8820434806319993,0.23852686850167756,0.8845701503452132,0.6985576235377685
74,0.09117870352312771,0.9386630796492814,0.8848459140442995,0.2368819632765928,0.8904273761641538,0.6566294089607664
75,0.0880133471252708,0.9384352541636447,0.8878676359477278,0.24121353358885192,0.8909676725528575,0.6458272616220562
76,0.08557315974920963,0.9406144607266411,0.8908835318209204,0.24231505348789348,0.8923192738691846,0.6340401230758358
77,0.08387740553690337,0.9397221084754807,0.8924028106706017,0.25560589698010816,0.8917858602370249,0.6327329298086548
78,0.0838046066259624,0.9416581948708196,0.8932315759195397,0.24450788083706623,0.8905129804486697,0.6610058018766648
79,0.08419100435436931,0.943582955168959,0.8919835804699323,0.2514135993987089,0.8840401780913256,0.6524163526102773
80,0.08303770976766423,0.9423152262755076,0.8922605113057073,0.2395262841881209,0.8862805153463962,0.6789740840032927
81,0.07909512452292591,0.9443461966727053,0.8969472248821648,0.24864329621668227,0.8841416987503495,0.6833296504345283
82,0.07886221524915002,0.9442389519292639,0.9004983708545442,0.2437982162385014,0.891630998214785,0.6725726074113862
83,0.07693361861158299,0.9477824099977684,0.9011967698850865,0.2310681461165871,0.8906970941862216,0.686553666014129
84,0.07771743003284086,0.9470057232074364,0.8998740333845026,0.24905810553982,0.8882304863097671,0.6408485320216973
85,0.07452296437295364,0.9484585032122077,0.9037614332318676,0.24789671084057396,0.8952977867635988,0.6272262908583849
86,0.07580756133367005,0.9480011325673092,0.9011112143208024,0.2393511791347998,0.8910227346052094,0.6517939562616185
87,0.07475081281661816,0.9512036165691042,0.9047917866091634,0.25557381870126356,0.8924668229625965,0.6099340295138276
88,0.07382572327859203,0.9490549770981578,0.9032299578081072,0.23765651827972314,0.8906811778117136,0.66758894211877
89,0.07269639360559504,0.9487426521799432,0.9064800566042469,0.24045254596616075,0.8892925816789624,0.6496665561898362
90,0.07100892847776867,0.9525169697243274,0.9093238831750454,0.24103960282803638,0.888282106983847,0.6390005192171065
91,0.07039173032109092,0.9515061882552035,0.9083919213465085,0.23743578773397175,0.8957094616393866,0.6276788731259582
92,0.0675848055848259,0.9532646663470822,0.9120428825662233,0.2516062803019944,0.8923708945432646,0.625052530088956
93,0.070597946127075,0.9519826491817571,0.9087771881908517,0.23433403576700432,0.8894302368098423,0.688937974274095
94,0.0664817684840744,0.9549964297583398,0.9136119232047468,0.25629039217041893,0.8885148301894908,0.6378395245739692
95,0.06595310547289826,0.9539141961845258,0.9134169622599322,0.24241403394059485,0.8905241649280536,0.6598254581958712
96,0.06504403759590031,0.9559446113384001,0.91544309106924,0.2373492573325951,0.8895214333340503,0.6637935965545849
97,0.06624965215239133,0.9549747093031266,0.9140045877900533,0.241992295080261,0.8977239584453574,0.6413918240679785
98,0.06427874643271256,0.9562829736713835,0.9155881730893342,0.24457681377190113,0.8955171746284387,0.6453519189026375
99,0.06326728983519124,0.9580635856543913,0.9182897319350514,0.23757472540995878,0.8906028864560256,0.6633567993310068
100,0.0627585818729535,0.9574537380420026,0.9182281211558455,0.24154863974659113,0.8939892026756716,0.656289865079645
101,0.06389294632280541,0.957396364308967,0.9162916392842516,0.23380829086206706,0.891709289570473,0.6820786456033291
102,0.0601491538492598,0.9584044855626704,0.9218688539959822,0.24094269233581023,0.8863691308369002,0.6618505378065829
103,0.06076175156505378,0.9559480430082782,0.920054474809867,0.23296951157661785,0.8969135138623019,0.6814065013469126
