epoch,train_mse,train_ci,train_r2m,valid_mse,valid_ci,valid_r2m
39,0.22107200463283927,0.8853698613728884,0.722003025508706,0.2837408856210208,0.8595019285386514,0.6335198156236103
40,0.21549205572805713,0.8826677740833744,0.7290313483332774,0.2990348246283672,0.8454622203087434,0.6448126800484923
41,0.21497467819956484,0.8823208065890384,0.7296412359021863,0.2683483970783921,0.860674820212715,0.6612990784052737
42,0.2112485535381549,0.8864744340067902,0.734716888127773,0.2858821672527587,0.8478580553030827,0.6210898463722331
43,0.2054064492529561,0.888810482519548,0.7420615946821485,0.30747785685929097,0.8485676370484942,0.5988630652814093
44,0.2041686786514289,0.8869164453907149,0.7430563440687756,0.2681964766091643,0.859526289959374,0.6557154000658447
45,0.20273013821738958,0.8859632314295356,0.745251852831289,0.28548604205240163,0.8496678873953123,0.6136041528792138
46,0.19663818849837295,0.8895265155186548,0.7528275510397437,0.26401425951197727,0.8592397110646915,0.627650134749727
47,0.19406068406600246,0.8957220077549269,0.7554384383750198,0.26831171904046636,0.8570852756029673,0.6382220803909621
48,0.18859996847784868,0.8939230526435511,0.7627221824080993,0.26129831187104513,0.8653052618897021,0.6617082552853746
49,0.18777951633846646,0.8948640327542151,0.7629348157257342,0.2685038220200605,0.8582129879149636,0.6740218765041657
50,0.18222764934689029,0.89748775639617,0.7705914526203468,0.2588613959201714,0.8663266698203633,0.6768558365291648
51,0.18060343024243714,0.8956398861617663,0.7718996555122378,0.2696203696491367,0.854241633402254,0.664267907807992
52,0.17457678544854424,0.897223977109697,0.7805557255485005,0.2558295271682069,0.8606695049936484,0.6801654227006079
53,0.1749147659678629,0.8975334534929639,0.7802040872985407,0.2617826604949767,0.8546850112594058,0.6481814806277981
54,0.1726552298712617,0.8995398429347561,0.7830851593872369,0.26018607986473175,0.8593442437063377,0.6438488452222438
55,0.16899694121114306,0.8986107491996733,0.7876060838020266,0.24345914856839587,0.8668130123649713,0.6819277527294426
56,0.16282477019711314,0.901042163348741,0.7942255635601471,0.25587659746151964,0.85724871858927,0.6635378944802446
57,0.1611284783139365,0.9062522389001779,0.7974618733175327,0.24758779197222408,0.8582998031597205,0.6525506570634755
58,0.1607544972099534,0.9063556267218227,0.7967366529181116,0.2564510850118705,0.8508487518979762,0.6655135863822635
59,0.1551336949069749,0.9076003618011722,0.8041687989932147,0.24576715286702439,0.8562401557713535,0.6886298110542419
60,0.15160807831235842,0.9103063928962765,0.8092324515354526,0.2463577033959562,0.858011009590427,0.6787028793319855
61,0.14947995504165365,0.9100749301573567,0.8118001739767527,0.24153812766050198,0.8734955715366476,0.6923876053632432
62,0.14611865201543342,0.9085766024581557,0.8146009712353196,0.2540869586180376,0.8604019723006217,0.6771507292730343
63,0.14115425378171542,0.9113244179554265,0.8213115285530113,0.24689565108741005,0.8587852598344841,0.672201891917817
64,0.14352543682684973,0.9111807737810954,0.8196889488122545,0.25238093031075354,0.8533070407163498,0.6607856448066254
65,0.15118993454324695,0.9101081987275291,0.809893402454992,0.2344838212095159,0.8617759564293775,0.6736840590692605
66,0.137856091005185,0.9171977228145165,0.8248481965001985,0.24059493312954583,0.8621489076338948,0.6801343597057385
67,0.13532425722178773,0.9134762480461901,0.8292275119270892,0.24494413965619471,0.8665162459670775,0.6699538527752832
68,0.12943148242040378,0.9189931027184357,0.8367468504866101,0.23739277796808905,0.8673108712175572,0.6800575703689054
69,0.12996662437146717,0.9196284833037452,0.8365267466412059,0.2436260350113932,0.8709354076861611,0.639536526863552
70,0.1279042207013156,0.9222388251424278,0.8391822671962866,0.24368298256395174,0.8671518575804769,0.6624568026853449
71,0.12239712759568898,0.9214442031389751,0.8453786246172172,0.2340587795996085,0.8581128846225398,0.6901824039965576
72,0.12161334064432545,0.9225358764117111,0.8463319351906152,0.24065420231846146,0.8582457650992086,0.6907655971744596
73,0.11972660214068351,0.9261079847274581,0.8486077864898737,0.2309817642143051,0.8719103074499882,0.6760816521926815
74,0.11885391537527512,0.9222729075123806,0.8508314310822448,0.24082960855532143,0.863062239443532,0.6932048589873185
75,0.11506928021030903,0.924551128196686,0.8548292542156024,0.24119833848025918,0.8642865115685743,0.657011645551197
76,0.11259463813036535,0.9264256533362095,0.857830979108105,0.24584915687985825,0.8601751896204403,0.6420634019597046
77,0.1162150914421227,0.9247487783014889,0.8531226787352916,0.23534592723482314,0.8646709790810695,0.6524170683817003
78,0.12393384228494551,0.9245740675768114,0.8430177738837402,0.22588696887898432,0.8610096790139206,0.6787837585730658
79,0.11959883842144926,0.92527631820123,0.8477904815284237,0.2303242486113627,0.8669396917527289,0.6775108610627394
80,0.11483047877599166,0.9271623224898168,0.8556984128908895,0.23826994907088875,0.8618840325504016,0.6552057710938747
81,0.11508932255395818,0.9274928531803766,0.8526383285012284,0.227509354519015,0.8743677103985175,0.6863319403266114
82,0.11477945739567937,0.9264200892844144,0.8541482425186299,0.23427938015616012,0.8575220094362855,0.7058582533341908
83,0.1013298802624037,0.9337462830551859,0.8723996706981546,0.23827547281513878,0.8643635822450423,0.6598770123185176
84,0.10019600548906034,0.9339889962846388,0.8729111791288771,0.23498079941506997,0.8727518838022242,0.6561205320148972
85,0.09802787176461762,0.9330848666735246,0.8757622726408644,0.23357748826341868,0.860655331076137,0.668675305531315
86,0.09924324470737503,0.9364320905650778,0.8744660229159941,0.22800430563992516,0.8748567105526588,0.6437109539564911
87,0.09842675085545102,0.937596597085351,0.8728512397414555,0.2348334317278629,0.8667775775711929,0.6613912800089216
88,0.09572713051910092,0.9379101675147503,0.877501772816778,0.22930840183600887,0.8658571588028,0.688352035092994
89,0.09721515483566885,0.9374707595813264,0.8760802846874817,0.23628061466083203,0.8588242381076403,0.6721780698229488
90,0.09357149516532588,0.9401946214365805,0.8792524094264659,0.22630514555660083,0.8660356615764585,0.6937021585705824
91,0.0922394443532861,0.9373338903619398,0.8839771539073958,0.2344744790682595,0.8648587834880948,0.6775784120014797
92,0.09100259110308252,0.9379954473532761,0.8838842627532023,0.22579790464167585,0.8728564164438704,0.6720209584732636
93,0.08792628667193499,0.941599502304145,0.8878729658393794,0.23698289559029376,0.8607563202384053,0.6525444320620992
94,0.08864529171192966,0.941304007685875,0.8867978498962833,0.23047676644457685,0.8670309363467082,0.6456966051910236
95,0.09055923527077778,0.941935095824228,0.8853145379270994,0.22022900739995022,0.8588251239774848,0.6770401489371742
96,0.08055115403664803,0.9459813074866923,0.896421798826874,0.24020688231569348,0.8661282349752045,0.6404397477240268
97,0.08250676259549902,0.9445376450760579,0.8939646891536135,0.22972640134041766,0.8692682006388893,0.6707318101609799
98,0.07849404284176892,0.9456132276348649,0.8991231741843141,0.2246444859123863,0.871244133326955,0.6701130252241073
99,0.07748100101382994,0.9467902418830354,0.9005863147977772,0.2262055987018833,0.8666774742787691,0.6568222674684382
100,0.0799538688211827,0.9474042720119228,0.8962058174886038,0.22614881851835247,0.8638006119588886,0.6847875168088795
101,0.07803512623703023,0.9483121665739057,0.8986726135300048,0.22199196760478007,0.861280755186325,0.7012878368127857
102,0.07744096101770954,0.9484298039604894,0.8980092278958706,0.23555679610931576,0.8570976777807897,0.6667107830864754
103,0.07732157021824458,0.9495505478912145,0.9006187619938582,0.22785910714629473,0.8656029141574403,0.6804840358048408
104,0.07389189700712603,0.9474901110798597,0.9034338199523425,0.2289681394820852,0.8620386168382597,0.693813799175154
105,0.07338033801980227,0.9495459011260526,0.9071776056620611,0.22741820078977346,0.875360770494156,0.6530462039253773
106,0.07288005228296028,0.9506053122796603,0.9050158975153716,0.22918516374234527,0.8696788013117961,0.6609493346176915
107,0.07239498064176869,0.9507010234051544,0.9065486101082478,0.22106263079991637,0.8733307997455781,0.6680834657500236
108,0.07268761821571493,0.9519879372213235,0.9064681785616041,0.2212897686878527,0.871180350698154,0.672641300646901
109,0.07953944446576174,0.9487801399921023,0.8956192576270566,0.23080873591908257,0.8639640549451912,0.6711485188026248
110,0.07850869252628835,0.9476166652793442,0.897433069204664,0.22861279227872475,0.8640530848645593,0.6743193968901766
111,0.07721777840982338,0.9507397729959113,0.8997540413317215,0.22432836052971014,0.8716020247441165,0.6769313191210476
112,0.07345428496561605,0.9506322192673884,0.9050632609060596,0.23790182554915842,0.8623003913772973,0.670029537987536
113,0.07887600315269946,0.9479480127517722,0.8986776591524354,0.2335946006508173,0.8570179494947884,0.6541846502944293
114,0.07547996228586513,0.9519407343988712,0.9018225212776466,0.2263008665763901,0.8752615530715765,0.6545694946043613
115,0.07522875006621302,0.9524091347726429,0.9020901304590903,0.22659527052494705,0.8780183800275329,0.6493910552167143
